pokemonId,pokemonName,ndexId,moveIds,generation
14,blastoise,9,"44,56,63,229",2
14,blastoise,9,"46,56,57,130",2
14,blastoise,9,"46,59,70,145",2
14,blastoise,9,"46,89,91,229",2
14,blastoise,9,"55,59,89,130",2
14,blastoise,9,"55,63,110,127",2
14,blastoise,9,"57,89,110,111",2
14,blastoise,9,"89,92,145,223",2
35,pikachu,25,"9,21,29,45",2
35,pikachu,25,"9,39,70,86",2
35,pikachu,25,"9,84,85,97",2
35,pikachu,25,"9,98,111,113",2
35,pikachu,25,"21,39,84,87",2
35,pikachu,25,"21,70,85,98",2
35,pikachu,25,"21,86,92,111",2
35,pikachu,25,"21,97,104,148",2
35,pikachu,25,"21,113,129,189",2
35,pikachu,25,"21,156,192,205",2
35,pikachu,25,"29,39,97,113",2
35,pikachu,25,"29,86,98,205",2
35,pikachu,25,"39,45,85,129",2
35,pikachu,25,"45,70,84,189",2
35,pikachu,25,"45,86,87,97",2
35,pikachu,25,"45,92,98,148",2
35,pikachu,25,"70,92,97,205",2
35,pikachu,25,"84,86,197,223",2
35,pikachu,25,"84,104,113,205",2
35,pikachu,25,"97,98,192,223",2
8,charizard,6,"7,10,15,17",2
8,charizard,6,"7,19,29,45",2
8,charizard,6,"7,46,52,82",2
8,charizard,6,"7,53,63,83",2
8,charizard,6,"7,70,99,211",2
8,charizard,6,"7,89,108,163",2
8,charizard,6,"7,111,184,201",2
8,charizard,6,"10,19,46,53",2
8,charizard,6,"10,29,52,63",2
8,charizard,6,"10,45,70,89",2
8,charizard,6,"10,82,83,201",2
8,charizard,6,"10,91,92,211",2
8,charizard,6,"15,19,52,70",2
8,charizard,6,"15,29,82,89",2
8,charizard,6,"15,45,46,83",2
8,charizard,6,"15,53,99,201",2
8,charizard,6,"15,63,108,184",2
8,charizard,6,"15,111,163,211",2
8,charizard,6,"17,19,63,91",2
8,charizard,6,"17,29,46,70",2
8,charizard,6,"17,45,52,53",2
8,charizard,6,"17,82,92,99",2
8,charizard,6,"17,83,89,104",2
8,charizard,6,"17,108,111,126",2
8,charizard,6,"17,129,163,184",2
8,charizard,6,"17,156,223,241",2
8,charizard,6,"19,82,104,108",2
8,charizard,6,"19,83,92,111",2
8,charizard,6,"19,89,99,126",2
8,charizard,6,"19,156,163,201",2
8,charizard,6,"19,173,184,210",2
8,charizard,6,"29,53,108,211",2
8,charizard,6,"45,63,82,111",2
8,charizard,6,"45,91,108,201",2
8,charizard,6,"45,104,210,211",2
8,charizard,6,"46,63,99,129",2
8,charizard,6,"46,91,126,163",2
8,charizard,6,"46,92,108,225",2
8,charizard,6,"46,184,189,211",2
8,charizard,6,"52,83,211,213",2
8,charizard,6,"52,89,91,184",2
8,charizard,6,"52,92,201,210",2
8,charizard,6,"63,70,163,225",2
8,charizard,6,"82,126,211,241",2
12,squirtle,7,"91,8,29,243",2
12,squirtle,7,"91,33,39,54",2
12,squirtle,7,"91,44,55,93",2
12,squirtle,7,"91,56,57,114",2
12,squirtle,7,"91,59,110,175",2
12,squirtle,7,"91,70,130,193",2
12,squirtle,7,"8,33,44,114",2
12,squirtle,7,"8,39,55,175",2
12,squirtle,7,"8,54,56,59",2
12,squirtle,7,"8,57,93,111",2
12,squirtle,7,"8,92,110,193",2
12,squirtle,7,"29,33,56,93",2
12,squirtle,7,"29,39,110,114",2
12,squirtle,7,"29,44,54,130",2
12,squirtle,7,"29,55,145,193",2
12,squirtle,7,"29,57,70,175",2
12,squirtle,7,"33,55,57,243",2
12,squirtle,7,"33,59,193,229",2
12,squirtle,7,"33,92,130,175",2
12,squirtle,7,"39,44,56,193",2
12,squirtle,7,"39,59,70,243",2
12,squirtle,7,"39,92,93,145",2
12,squirtle,7,"44,92,111,243",2
12,squirtle,7,"44,104,127,175",2
12,squirtle,7,"54,55,70,110",2
12,squirtle,7,"54,57,92,229",2
12,squirtle,7,"54,93,104,114",2
12,squirtle,7,"54,111,127,189",2
12,squirtle,7,"54,145,156,175",2
12,squirtle,7,"54,173,193,205",2
12,squirtle,7,"54,174,223,243",2
12,squirtle,7,"55,59,114,130",2
12,squirtle,7,"56,104,110,243",2
12,squirtle,7,"56,111,175,223",2
12,squirtle,7,"59,93,127,205",2
12,squirtle,7,"70,92,114,127",2
12,squirtle,7,"70,93,156,229",2
12,squirtle,7,"93,110,130,173",2
12,squirtle,7,"93,174,175,189",2
12,squirtle,7,"93,182,193,243",2
12,squirtle,7,"111,114,145,205",2
12,squirtle,7,"111,193,249,250",2
12,squirtle,7,"114,156,174,193",2
12,squirtle,7,"114,173,175,229",2
12,squirtle,7,"114,182,196,223",2
12,squirtle,7,"114,189,203,243",2
12,squirtle,7,"127,130,145,243",2
12,squirtle,7,"156,196,205,243",2
12,squirtle,7,"173,213,231,243",2
12,squirtle,7,"175,182,231,250",2
12,squirtle,7,"175,193,196,203",2
12,squirtle,7,"175,207,214,243",2
12,squirtle,7,"216,229,243,249",2
18,butterfree,12,"16,18,48,60",2
18,butterfree,12,"16,63,77,171",2
18,butterfree,12,"16,76,78,219",2
18,butterfree,12,"18,63,76,79",2
18,butterfree,12,"18,77,78,92",2
18,butterfree,12,"18,93,94,104",2
18,butterfree,12,"18,129,148,230",2
18,butterfree,12,"18,156,213,219",2
18,butterfree,12,"48,63,93,219",2
18,butterfree,12,"48,76,92,171",2
18,butterfree,12,"60,77,79,219",2
18,butterfree,12,"60,78,93,171",2
18,butterfree,12,"79,94,129,171",2
21,beedrill,15,"15,31,41,42",2
21,beedrill,15,"15,63,97,99",2
21,beedrill,15,"15,92,116,188",2
21,beedrill,15,"15,129,202,228",2
21,beedrill,15,"31,63,92,202",2
21,beedrill,15,"31,97,104,116",2
21,beedrill,15,"31,99,129,188",2
21,beedrill,15,"31,156,173,230",2
21,beedrill,15,"31,174,210,228",2
21,beedrill,15,"41,63,104,129",2
21,beedrill,15,"41,92,97,156",2
21,beedrill,15,"41,99,116,173",2
21,beedrill,15,"41,174,182,188",2
21,beedrill,15,"41,202,203,207",2
21,beedrill,15,"41,210,213,214",2
21,beedrill,15,"41,216,218,228",2
21,beedrill,15,"41,230,237,241",2
21,beedrill,15,"42,63,116,156",2
21,beedrill,15,"42,92,99,104",2
21,beedrill,15,"42,97,129,210",2
21,beedrill,15,"42,173,182,228",2
21,beedrill,15,"42,188,202,213",2
21,beedrill,15,"63,188,203,228",2
21,beedrill,15,"97,188,207,230",2
21,beedrill,15,"99,156,174,202",2
21,beedrill,15,"99,182,203,230",2
21,beedrill,15,"116,129,174,230",2
21,beedrill,15,"116,182,202,210",2
23,pidgey,16,"16,17,18,193",2
23,pidgey,16,"16,19,28,185",2
23,pidgey,16,"16,33,92,228",2
23,pidgey,16,"17,28,97,228",2
23,pidgey,16,"17,33,98,185",2
23,pidgey,16,"18,92,97,185",2
23,pidgey,16,"19,33,97,193",2
23,pidgey,16,"98,104,193,228",2
31,spearow,21,"19,31,43,161",2
31,spearow,21,"19,45,64,184",2
31,spearow,21,"19,65,92,206",2
31,spearow,21,"31,45,97,206",2
31,spearow,21,"31,64,119,185",2
31,spearow,21,"31,65,98,184",2
31,spearow,21,"43,45,65,185",2
31,spearow,21,"43,64,98,228",2
31,spearow,21,"43,92,97,184",2
31,spearow,21,"45,92,98,119",2
31,spearow,21,"45,104,161,197",2
31,spearow,21,"64,129,161,206",2
31,spearow,21,"65,97,119,161",2
31,spearow,21,"98,104,185,206",2
31,spearow,21,"104,119,129,184",2
31,spearow,21,"119,156,206,228",2
31,spearow,21,"156,161,168,184",2
31,spearow,21,"173,174,184,206",2
31,spearow,21,"182,184,185,211",2
32,fearow,22,"19,31,43,63",2
32,fearow,22,"45,63,64,119",2
32,fearow,22,"63,65,168,197",2
33,ekans,23,"21,29,35,40",2
33,ekans,23,"21,43,44,51",2
33,ekans,23,"21,70,89,137",2
33,ekans,23,"21,91,92,180",2
33,ekans,23,"21,103,104,114",2
33,ekans,23,"21,156,168,242",2
33,ekans,23,"21,173,188,228",2
33,ekans,23,"21,174,202,251",2
33,ekans,23,"29,43,89,251",2
33,ekans,23,"29,44,114,180",2
33,ekans,23,"29,51,70,228",2
33,ekans,23,"29,91,137,242",2
33,ekans,23,"35,43,70,180",2
33,ekans,23,"35,44,89,228",2
33,ekans,23,"35,51,91,251",2
33,ekans,23,"35,92,103,242",2
33,ekans,23,"40,43,91,228",2
33,ekans,23,"40,44,70,251",2
33,ekans,23,"40,51,89,180",2
33,ekans,23,"40,104,173,242",2
33,ekans,23,"43,114,174,242",2
33,ekans,23,"44,182,202,242",2
33,ekans,23,"51,188,203,242",2
33,ekans,23,"92,104,137,251",2
33,ekans,23,"103,137,180,188",2
33,ekans,23,"104,180,202,228",2
33,ekans,23,"114,137,156,228",2
33,ekans,23,"114,168,173,251",2
34,arbok,24,"29,35,40,63",2
34,arbok,24,"43,44,51,63",2
34,arbok,24,"63,70,89,137",2
34,arbok,24,"63,91,103,114",2
36,raichu,26,"9,29,84,168",2
36,raichu,26,"9,39,63,98",2
36,raichu,26,"39,70,148,168",2
36,raichu,26,"63,70,84,205",2
36,raichu,26,"85,98,168,205",2
38,sandshrew,27,"10,15,28,175",2
38,sandshrew,27,"10,29,40,219",2
38,sandshrew,27,"10,68,70,201",2
38,sandshrew,27,"10,89,91,229",2
38,sandshrew,27,"10,197,205,232",2
38,sandshrew,27,"15,29,68,229",2
38,sandshrew,27,"15,40,89,232",2
38,sandshrew,27,"15,70,91,219",2
38,sandshrew,27,"28,29,91,232",2
38,sandshrew,27,"28,40,68,111",2
38,sandshrew,27,"28,70,92,229",2
38,sandshrew,27,"28,89,104,219",2
38,sandshrew,27,"29,70,154,175",2
38,sandshrew,27,"40,91,92,175",2
38,sandshrew,27,"40,104,129,229",2
38,sandshrew,27,"68,89,129,175",2
38,sandshrew,27,"68,92,154,219",2
38,sandshrew,27,"68,163,205,231",2
38,sandshrew,27,"92,111,201,232",2
38,sandshrew,27,"104,111,163,175",2
38,sandshrew,27,"111,129,168,219",2
38,sandshrew,27,"111,154,156,229",2
38,sandshrew,27,"154,231,241,232",2
38,sandshrew,27,"156,163,189,219",2
38,sandshrew,27,"156,168,175,232",2
38,sandshrew,27,"163,168,173,229",2
38,sandshrew,27,"173,174,219,232",2
38,sandshrew,27,"173,175,197,201",2
38,sandshrew,27,"174,175,205,210",2
38,sandshrew,27,"174,197,223,229",2
38,sandshrew,27,"175,182,219,223",2
38,sandshrew,27,"182,189,210,229",2
38,sandshrew,27,"201,203,219,229",2
38,sandshrew,27,"207,213,229,232",2
40,sandslash,28,"10,15,40,63",2
40,sandslash,28,"28,29,63,70",2
40,sandslash,28,"63,89,154,197",2
40,sandslash,28,"63,163,205,231",2
42,nidoran-f,29,"10,24,29,36",2
42,nidoran-f,29,"10,33,39,48",2
42,nidoran-f,29,"10,40,44,50",2
42,nidoran-f,29,"10,45,59,68",2
42,nidoran-f,29,"10,87,116,204",2
42,nidoran-f,29,"10,240,241,251",2
42,nidoran-f,29,"24,33,40,204",2
42,nidoran-f,29,"24,39,44,68",2
42,nidoran-f,29,"24,45,48,50",2
42,nidoran-f,29,"24,59,116,154",2
42,nidoran-f,29,"29,33,44,251",2
42,nidoran-f,29,"29,39,40,116",2
42,nidoran-f,29,"29,48,59,204",2
42,nidoran-f,29,"29,50,68,154",2
42,nidoran-f,29,"33,36,45,154",2
42,nidoran-f,29,"36,39,50,59",2
42,nidoran-f,29,"36,44,48,87",2
42,nidoran-f,29,"36,68,92,204",2
42,nidoran-f,29,"39,45,87,251",2
42,nidoran-f,29,"39,104,154,204",2
42,nidoran-f,29,"40,48,92,154",2
42,nidoran-f,29,"44,45,111,116",2
42,nidoran-f,29,"45,168,204,240",2
42,nidoran-f,29,"50,111,156,204",2
42,nidoran-f,29,"173,174,204,251",2
43,nidorina,30,"92,10,40,58",2
43,nidorina,30,"92,24,44,70",2
43,nidorina,30,"92,45,154,249",2
43,nidorina,30,"10,33,44,249",2
43,nidorina,30,"10,39,45,70",2
43,nidorina,30,"24,29,45,58",2
43,nidorina,30,"24,39,40,249",2
43,nidorina,30,"29,33,70,154",2
43,nidorina,30,"39,44,154,58",2
44,nidoqueen,31,"182,7,10,24",2
44,nidoqueen,31,"182,8,34,46",2
44,nidoqueen,31,"182,33,39,201",2
44,nidoqueen,31,"7,9,34,39",2
44,nidoqueen,31,"8,9,10,33",2
44,nidoqueen,31,"8,24,29,39",2
44,nidoqueen,31,"10,29,34,57",2
44,nidoqueen,31,"10,39,46,59",2
44,nidoqueen,31,"10,63,87,89",2
44,nidoqueen,31,"10,70,126,168",2
44,nidoqueen,31,"10,92,196,53",2
