pokemonId,pokemonName,ndexId,moveIds,generation
50,vulpix,37,"34,36,39,109",1
50,vulpix,37,"34,38,46,83",1
50,vulpix,37,"34,53,91,98",1
50,vulpix,37,"38,52,91,109",1
50,vulpix,37,"39,46,52,53",1
50,vulpix,37,"39,83,91,92",1
50,vulpix,37,"46,92,98,109",1
50,vulpix,37,"53,83,99,109",1
50,vulpix,37,"102,109,115,126",1
50,vulpix,37,"104,109,129,130",1
52,ninetales,38,"34,39,46,63",1
52,ninetales,38,"52,63,91,98",1
54,jigglypuff,39,"1,3,5,50",1
55,wigglytuff,40,"3,5,50,63",1
57,golbat,42,"13,17,18,103",1
57,golbat,42,"13,36,63,109",1
57,golbat,42,"17,38,63,72",1
57,golbat,42,"18,44,63,114",1
57,golbat,42,"36,38,103,114",1
57,golbat,42,"44,48,72,103",1
57,golbat,42,"63,92,103,141",1
57,golbat,42,"99,102,103,109",1
60,vileplume,45,"36,14,34,80",1
60,vileplume,45,"15,38,63,80",1
62,parasect,47,"10,14,63,72",1
62,parasect,47,"15,34,63,141",1
62,parasect,47,"36,38,63,147",1
62,parasect,47,"63,74,76,91",1
62,parasect,47,"63,78,92,163",1
64,venomoth,49,"13,18,33,36",1
64,venomoth,49,"13,38,50,60",1
64,venomoth,49,"13,63,76,141",1
64,venomoth,49,"18,38,77,141",1
64,venomoth,49,"18,50,63,72",1
64,venomoth,49,"33,38,63,78",1
64,venomoth,49,"33,50,76,100",1
64,venomoth,49,"33,60,72,129",1
64,venomoth,49,"36,50,77,129",1
64,venomoth,49,"36,60,100,141",1
64,venomoth,49,"78,79,129,141",1
67,dugtrio,51,"10,28,45,63",1
72,persian,53,"6,10,44,63",1
72,persian,53,"34,45,63,103",1
72,persian,53,"36,63,85,163",1
72,persian,53,"55,63,87,154",1
75,golduck,55,"5,6,56,63",1
75,golduck,55,"10,25,50,63",1
75,golduck,55,"34,39,63,93",1
75,golduck,55,"36,57,63,154",1
77,primeape,57,"2,5,6,63",1
77,primeape,57,"10,25,37,63",1
77,primeape,57,"34,43,63,154",1
77,primeape,57,"36,63,85,67",1
77,primeape,57,"38,63,116,103",1
78,growlithe,58,"34,36,44,46",1
78,growlithe,58,"34,38,53,97",1
78,growlithe,58,"36,43,52,97",1
78,growlithe,58,"38,44,52,82",1
78,growlithe,58,"43,44,53,91",1
78,growlithe,58,"44,92,97,130",1
78,growlithe,58,"46,53,82,92",1
78,growlithe,58,"46,91,97,99",1
80,arcanine,59,"34,36,46,100",1
80,arcanine,59,"38,43,46,63",1
80,arcanine,59,"38,52,82,100",1
80,arcanine,59,"43,91,92,100",1
83,poliwhirl,61,"3,5,25,56",1
83,poliwhirl,61,"3,34,66,133",1
83,poliwhirl,61,"3,36,68,145",1
83,poliwhirl,61,"5,34,94,145",1
83,poliwhirl,61,"5,36,95,133",1
83,poliwhirl,61,"25,38,95,145",1
83,poliwhirl,61,"34,36,56,118",1
83,poliwhirl,61,"38,56,66,94",1
83,poliwhirl,61,"55,56,68,95",1
83,poliwhirl,61,"55,57,118,145",1
83,poliwhirl,61,"56,57,69,133",1
83,poliwhirl,61,"56,58,89,149",1
83,poliwhirl,61,"58,70,133,145",1
83,poliwhirl,61,"59,66,145,149",1
84,poliwrath,62,"3,5,57,63",1
84,poliwrath,62,"25,55,63,95",1
87,alakazam,65,"5,25,60,63",1
87,alakazam,65,"34,36,63,134",1
87,alakazam,65,"38,63,91,105",1
91,machamp,68,"2,5,63,89",1
91,machamp,68,"25,63,67,90",1
91,machamp,68,"63,116,118,126",1
94,victreebel,71,"14,34,35,51",1
94,victreebel,71,"14,63,75,78",1
94,victreebel,71,"15,35,63,76",1
96,tentacruel,73,"14,15,63,112",1
96,tentacruel,73,"35,36,56,63",1
96,tentacruel,73,"38,40,48,63",1
96,tentacruel,73,"51,55,57,63",1
96,tentacruel,73,"58,59,63,132",1
96,tentacruel,73,"61,63,72,103",1
101,golem,76,"5,25,33,88",1
101,golem,76,"5,63,91,106",1
101,golem,76,"25,34,91,111",1
101,golem,76,"25,36,106,153",1
101,golem,76,"33,34,63,118",1
101,golem,76,"36,38,63,88",1
101,golem,76,"63,66,111,120",1
105,rapidash,78,"23,32,45,63",1
105,rapidash,78,"34,52,63,97",1
109,slowbro,80,"5,6,25,110",1
109,slowbro,80,"5,29,34,129",1
109,slowbro,80,"5,36,45,50",1
109,slowbro,80,"5,38,89,93",1
109,slowbro,80,"5,55,91,133",1
109,slowbro,80,"6,29,45,66",1
109,slowbro,80,"6,50,63,89",1
109,slowbro,80,"6,68,90,93",1
109,slowbro,80,"25,29,50,55",1
109,slowbro,80,"25,34,45,93",1
109,slowbro,80,"25,57,86,133",1
109,slowbro,80,"29,36,38,110",1
109,slowbro,80,"29,57,63,91",1
109,slowbro,80,"29,58,68,86",1
109,slowbro,80,"29,59,69,93",1
109,slowbro,80,"34,50,57,110",1
109,slowbro,80,"38,45,57,68",1
109,slowbro,80,"45,55,58,110",1
109,slowbro,80,"45,59,63,129",1
109,slowbro,80,"45,61,69,133",1
109,slowbro,80,"50,66,86,90",1
109,slowbro,80,"50,68,91,126",1
109,slowbro,80,"57,66,93,94",1
109,slowbro,80,"59,61,86,110",1
109,slowbro,80,"63,66,100,110",1
109,slowbro,80,"63,90,133,148",1
109,slowbro,80,"66,89,129,133",1
109,slowbro,80,"68,69,94,110",1
109,slowbro,80,"70,89,110,126",1
109,slowbro,80,"90,91,110,129",1
109,slowbro,80,"92,93,99,110",1
109,slowbro,80,"102,104,110,133",1
109,slowbro,80,"110,115,117,148",1
109,slowbro,80,"110,130,149,156",1
117,dodrio,85,"18,31,34,63",1
117,dodrio,85,"19,45,63,161",1
117,dodrio,85,"36,63,65,130",1
119,dewgong,87,"58,6,62,63",1
119,dewgong,87,"29,32,34,63",1
122,muk,89,"1,34,63,103",1
122,muk,89,"50,63,72,85",1
122,muk,89,"63,87,92,139",1
122,muk,89,"63,99,106,107",1
122,muk,89,"63,102,120,151",1
124,shellder,90,"33,36,38,128",1
124,shellder,90,"33,43,48,55",1
124,shellder,90,"33,57,58,120",1
124,shellder,90,"33,59,61,153",1
124,shellder,90,"33,62,92,100",1
124,shellder,90,"33,99,110,129",1
124,shellder,90,"36,43,57,62",1
124,shellder,90,"38,43,58,100",1
124,shellder,90,"43,59,92,120",1
124,shellder,90,"43,61,99,128",1
124,shellder,90,"43,102,104,153",1
124,shellder,90,"43,110,115,161",1
125,cloyster,91,"36,38,48,131",1
125,cloyster,91,"36,55,63,128",1
125,cloyster,91,"38,62,63,100",1
125,cloyster,91,"48,57,63,110",1
125,cloyster,91,"55,57,62,131",1
125,cloyster,91,"58,59,100,131",1
125,cloyster,91,"61,63,120,131",1
125,cloyster,91,"92,99,128,131",1
125,cloyster,91,"102,104,129,131",1
125,cloyster,91,"110,115,131,153",1
125,cloyster,91,"117,131,156,161",1
128,gengar,94,"25,5,34,101",1
128,gengar,94,"25,36,70,122",1
128,gengar,94,"25,38,72,95",1
128,gengar,94,"25,63,85,109",1
128,gengar,94,"5,36,72,109",1
128,gengar,94,"5,38,85,122",1
128,gengar,94,"5,63,87,95",1
128,gengar,94,"34,36,85,95",1
128,gengar,94,"34,38,109,120",1
128,gengar,94,"34,63,72,122",1
128,gengar,94,"36,38,63,101",1
128,gengar,94,"66,68,69,101",1
128,gengar,94,"66,70,87,109",1
128,gengar,94,"66,92,95,120",1
128,gengar,94,"66,94,122,138",1
128,gengar,94,"68,70,95,138",1
128,gengar,94,"68,87,92,122",1
128,gengar,94,"68,94,109,153",1
128,gengar,94,"69,92,109,138",1
128,gengar,94,"69,95,99,122",1
128,gengar,94,"70,72,85,101",1
128,gengar,94,"87,94,101,118",1
128,gengar,94,"92,99,101,130",1
128,gengar,94,"95,102,109,118",1
128,gengar,94,"95,104,130,153",1
128,gengar,94,"102,120,122,130",1
128,gengar,94,"117,118,122,153",1
130,onix,95,"20,21,33,34",1
130,onix,95,"20,36,38,88",1
130,onix,95,"20,70,89,90",1
130,onix,95,"20,91,92,99",1
130,onix,95,"20,102,103,104",1
130,onix,95,"20,106,117,120",1
130,onix,95,"20,130,153,156",1
130,onix,95,"21,36,70,91",1
130,onix,95,"21,38,89,106",1
130,onix,95,"21,88,90,92",1
130,onix,95,"21,99,102,120",1
130,onix,95,"21,103,117,153",1
130,onix,95,"21,104,130,157",1
130,onix,95,"33,36,89,103",1
130,onix,95,"33,38,120,130",1
130,onix,95,"34,70,88,103",1
130,onix,95,"34,91,106,130",1
130,onix,95,"88,89,99,130",1
130,onix,95,"90,91,103,120",1
130,onix,95,"92,103,106,157",1
132,hypno,97,"117,1,29,63",1
132,hypno,97,"5,25,63,139",1
132,hypno,97,"34,50,63,95",1
132,hypno,97,"36,63,93,138",1
132,hypno,97,"38,63,96,161",1
134,kingler,99,"11,12,23,63",1
134,kingler,99,"14,15,63,145",1
134,kingler,99,"34,36,63,152",1
134,kingler,99,"43,63,70,106",1
137,electrode,101,"33,36,49,130",1
137,electrode,101,"33,63,85,113",1
137,electrode,101,"36,63,103,120",1
137,electrode,101,"49,63,86,153",1
137,electrode,101,"85,103,130,153",1
137,electrode,101,"86,113,120,130",1
139,exeggcute,102,"36,38,73,78",1
139,exeggcute,102,"36,76,77,95",1
139,exeggcute,102,"36,79,92,120",1
139,exeggcute,102,"38,76,79,121",1
139,exeggcute,102,"38,77,92,140",1
139,exeggcute,102,"73,76,92,94",1
139,exeggcute,102,"73,77,79,100",1
139,exeggcute,102,"73,95,99,102",1
139,exeggcute,102,"73,104,115,120",1
139,exeggcute,102,"73,117,121,140",1
139,exeggcute,102,"73,149,153,156",1
139,exeggcute,102,"76,78,99,120",1
139,exeggcute,102,"77,78,94,121",1
139,exeggcute,102,"77,99,104,153",1
139,exeggcute,102,"77,102,117,120",1
139,exeggcute,102,"78,79,95,104",1
139,exeggcute,102,"78,92,100,153",1
139,exeggcute,102,"78,102,115,140",1
139,exeggcute,102,"79,94,99,140",1
139,exeggcute,102,"79,102,153,164",1
140,exeggutor,103,"23,36,38,72",1
140,exeggutor,103,"23,63,70,76",1
140,exeggutor,103,"23,92,94,95",1
140,exeggutor,103,"23,99,100,102",1
140,exeggutor,103,"23,104,115,120",1
140,exeggutor,103,"23,117,121,140",1
140,exeggutor,103,"23,149,153,156",1
140,exeggutor,103,"36,63,92,140",1
140,exeggutor,103,"36,70,95,100",1
140,exeggutor,103,"38,63,95,121",1
140,exeggutor,103,"38,70,94,140",1
140,exeggutor,103,"72,76,95,99",1
140,exeggutor,103,"72,100,104,140",1
143,marowak,105,"5,25,63,125",1
143,marowak,105,"34,36,63,155",1
143,marowak,105,"37,38,45,63",1
143,marowak,105,"43,55,63,116",1
143,marowak,105,"58,63,29,39",1
145,hitmonlee,106,"24,5,25,26",1
145,hitmonlee,106,"24,27,34,36",1
145,hitmonlee,106,"24,38,66,96",1
145,hitmonlee,106,"24,68,69,116",1
145,hitmonlee,106,"24,70,92,118",1
145,hitmonlee,106,"24,99,102,136",1
145,hitmonlee,106,"5,27,38,68",1
145,hitmonlee,106,"5,34,66,136",1
145,hitmonlee,106,"5,36,70,96",1
145,hitmonlee,106,"25,27,66,69",1
145,hitmonlee,106,"25,34,96,116",1
145,hitmonlee,106,"25,36,38,136",1
145,hitmonlee,106,"26,27,70,99",1
145,hitmonlee,106,"26,34,38,69",1
145,hitmonlee,106,"26,36,66,68",1
145,hitmonlee,106,"26,92,96,102",1
145,hitmonlee,106,"26,104,116,117",1
145,hitmonlee,106,"26,118,129,130",1
145,hitmonlee,106,"26,136,156,164",1
145,hitmonlee,106,"27,92,104,129",1
145,hitmonlee,106,"27,96,117,118",1
145,hitmonlee,106,"27,102,116,130",1
145,hitmonlee,106,"68,70,104,136",1
145,hitmonlee,106,"68,96,99,129",1
145,hitmonlee,106,"69,92,117,136",1
146,hitmonchan,107,"4,5,7,8",1
146,hitmonchan,107,"4,9,25,34",1
146,hitmonchan,107,"4,36,38,97",1
146,hitmonchan,107,"4,66,68,118",1
146,hitmonchan,107,"4,69,70,129",1
146,hitmonchan,107,"5,9,66,97",1
146,hitmonchan,107,"7,9,36,68",1
146,hitmonchan,107,"7,25,38,129",1
146,hitmonchan,107,"7,34,69,97",1
146,hitmonchan,107,"8,9,38,69",1
146,hitmonchan,107,"8,25,36,70",1
146,hitmonchan,107,"8,34,66,129",1
146,hitmonchan,107,"8,68,92,97",1
146,hitmonchan,107,"25,97,99,118",1
147,lickitung,108,"5,14,15,21",1
147,lickitung,108,"5,23,25,35",1
147,lickitung,108,"5,34,36,48",1
147,lickitung,108,"5,38,50,103",1
147,lickitung,108,"5,55,57,111",1
147,lickitung,108,"14,23,34,50",1
147,lickitung,108,"14,25,36,103",1
147,lickitung,108,"14,35,38,66",1
147,lickitung,108,"14,48,55,68",1
147,lickitung,108,"14,58,59,111",1
147,lickitung,108,"15,23,36,66",1
147,lickitung,108,"15,25,34,111",1
147,lickitung,108,"15,35,48,50",1
147,lickitung,108,"15,55,69,103",1
147,lickitung,108,"21,23,38,48",1
147,lickitung,108,"21,25,50,55",1
147,lickitung,108,"21,34,35,68",1
147,lickitung,108,"21,36,57,89",1
147,lickitung,108,"21,58,61,66",1
147,lickitung,108,"21,59,63,69",1
147,lickitung,108,"21,70,85,90",1
147,lickitung,108,"21,87,92,103",1
147,lickitung,108,"21,99,102,111",1
147,lickitung,108,"23,57,58,103",1
147,lickitung,108,"23,61,63,111",1
147,lickitung,108,"25,48,57,59",1
147,lickitung,108,"34,59,61,103",1
147,lickitung,108,"35,36,55,90",1
147,lickitung,108,"35,57,61,69",1
147,lickitung,108,"35,58,63,89",1
147,lickitung,108,"35,70,87,111",1
147,lickitung,108,"35,85,99,103",1
147,lickitung,108,"38,85,89,111",1
147,lickitung,108,"48,58,69,70",1
147,lickitung,108,"48,61,85,87",1
147,lickitung,108,"48,63,66,90",1
147,lickitung,108,"48,89,92,99",1
147,lickitung,108,"48,102,103,126",1
147,lickitung,108,"48,104,111,117",1
147,lickitung,108,"50,57,63,85",1
147,lickitung,108,"50,58,87,90",1
147,lickitung,108,"66,68,89,103",1
147,lickitung,108,"68,90,111,130",1
147,lickitung,108,"103,111,156,164",1
149,weezing,110,"33,63,85,108",1
149,weezing,110,"63,87,92,114",1
149,weezing,110,"63,99,120,123",1
152,rhydon,112,"5,6,23,25",1
152,rhydon,112,"5,30,31,32",1
152,rhydon,112,"5,39,85,91",1
152,rhydon,112,"6,30,34,39",1
152,rhydon,112,"6,31,36,38",1
152,rhydon,112,"6,32,43,55",1
152,rhydon,112,"23,30,36,55",1
152,rhydon,112,"23,31,34,57",1
152,rhydon,112,"23,32,38,61",1
152,rhydon,112,"23,39,43,66",1
152,rhydon,112,"23,58,59,91",1
152,rhydon,112,"23,63,68,157",1
152,rhydon,112,"25,30,38,43",1
152,rhydon,112,"25,31,39,55",1
152,rhydon,112,"30,57,61,91",1
152,rhydon,112,"31,43,58,63",1
152,rhydon,112,"31,59,61,66",1
152,rhydon,112,"31,68,69,70",1
153,chansey,113,"1,3,5,121",1
153,chansey,113,"1,25,34,39",1
153,chansey,113,"1,36,45,63",1
153,chansey,113,"1,38,47,135",1
153,chansey,113,"3,25,36,135",1
153,chansey,113,"3,38,45,39",1
153,chansey,113,"3,47,63,113",1
153,chansey,113,"5,34,45,135",1
153,chansey,113,"5,36,47,39",1
153,chansey,113,"5,63,107,111",1
153,chansey,113,"25,38,107,121",1
153,chansey,113,"34,36,111,121",1
153,chansey,113,"45,47,55,121",1
153,chansey,113,"55,58,76,39",1
153,chansey,113,"55,59,107,135",1
153,chansey,113,"58,59,113,121",1
153,chansey,113,"58,61,111,135",1
153,chansey,113,"59,61,86,39",1
153,chansey,113,"63,66,94,39",1
153,chansey,113,"66,68,113,135",1
153,chansey,113,"68,69,100,39",1
153,chansey,113,"70,85,107,39",1
153,chansey,113,"87,92,111,39",1
153,chansey,113,"99,102,118,39",1
153,chansey,113,"104,113,126,39",1
153,chansey,113,"115,117,121,39",1
153,chansey,113,"130,135,148,39",1
153,chansey,113,"149,156,161,39",1
154,tangela,114,"14,15,20,21",1
154,tangela,114,"14,34,36,132",1
154,tangela,114,"14,38,71,74",1
154,tangela,114,"14,63,77,130",1
154,tangela,114,"15,34,71,72",1
154,tangela,114,"15,36,79,130",1
154,tangela,114,"15,38,76,132",1
154,tangela,114,"15,63,78,22",1
154,tangela,114,"20,34,38,77",1
154,tangela,114,"20,36,63,71",1
154,tangela,114,"20,72,74,76",1
154,tangela,114,"20,78,79,92",1
154,tangela,114,"20,99,102,132",1
154,tangela,114,"20,104,117,22",1
154,tangela,114,"21,34,63,74",1
154,tangela,114,"21,38,72,130",1
154,tangela,114,"21,71,76,77",1
154,tangela,114,"21,78,104,132",1
154,tangela,114,"34,76,130,22",1
154,tangela,114,"63,72,79,132",1
154,tangela,114,"71,78,99,130",1
154,tangela,114,"71,79,102,22",1
154,tangela,114,"71,92,117,132",1
154,tangela,114,"74,77,132,156",1
155,kangaskhan,115,"4,5,25,39",1
155,kangaskhan,115,"4,34,36,43",1
155,kangaskhan,115,"4,38,44,55",1
155,kangaskhan,115,"4,57,58,59",1
155,kangaskhan,115,"4,61,63,66",1
155,kangaskhan,115,"4,68,69,85",1
155,kangaskhan,115,"4,70,87,89",1
155,kangaskhan,115,"4,90,92,99",1
155,kangaskhan,115,"4,102,104,126",1
155,kangaskhan,115,"4,117,130,146",1
155,kangaskhan,115,"4,156,157,164",1
155,kangaskhan,115,"5,34,38,146",1
155,kangaskhan,115,"5,36,44,85",1
155,kangaskhan,115,"25,34,44,87",1
155,kangaskhan,115,"25,36,55,146",1
155,kangaskhan,115,"39,43,44,57",1
155,kangaskhan,115,"39,58,61,146",1
155,kangaskhan,115,"43,59,63,146",1
155,kangaskhan,115,"44,58,63,157",1
155,kangaskhan,115,"44,59,66,126",1
155,kangaskhan,115,"44,68,70,146",1
155,kangaskhan,115,"57,66,69,146",1
155,kangaskhan,115,"85,87,90,146",1
155,kangaskhan,115,"89,92,102,146",1
155,kangaskhan,115,"99,104,146,156",1
158,seadra,117,"36,55,63,108",1
158,seadra,117,"38,56,63,97",1
158,seadra,117,"43,63,129,145",1
160,seaking,119,"30,31,48,63",1
160,seaking,119,"32,36,63,64",1
160,seaking,119,"38,39,63,127",1
161,staryu,120,"33,36,38,107",1
161,staryu,120,"33,55,56,86",1
161,staryu,120,"33,57,58,105",1
161,staryu,120,"33,59,61,113",1
161,staryu,120,"36,55,57,113",1
161,staryu,120,"36,56,58,100",1
161,staryu,120,"36,59,105,106",1
161,staryu,120,"38,56,57,148",1
161,staryu,120,"38,58,106,113",1
161,staryu,120,"55,58,107,129",1
161,staryu,120,"56,59,85,107",1
161,staryu,120,"56,61,87,105",1
161,staryu,120,"56,92,94,106",1
161,staryu,120,"56,99,102,113",1
161,staryu,120,"56,104,115,161",1
161,staryu,120,"56,117,129,149",1
161,staryu,120,"57,61,86,107",1
161,staryu,120,"85,86,105,113",1
161,staryu,120,"87,100,106,107",1
161,staryu,120,"87,113,129,161",1
161,staryu,120,"92,99,105,107",1
165,scyther,123,"14,15,36,98",1
165,scyther,123,"14,38,43,116",1
165,scyther,123,"14,63,92,17",1
165,scyther,123,"15,38,97,17",1
165,scyther,123,"15,116,129,163",1
165,scyther,123,"36,43,99,17",1
165,scyther,123,"36,63,97,163",1
165,scyther,123,"38,92,98,163",1
165,scyther,123,"43,97,98,102",1
